token,feature_index,count_0,count_1,freq_0,freq_1,log_odds_ratio,variance,z_score
star,15518,1895,908,0.00011065343862713593,0.00021603914591255364,-0.6691617784660959,0.0016293222540988321,-16.577828101918122
get jamie,7553,82,182,4.78816990365443e-06,4.3303000612428154e-05,-2.202111911715697,0.017689921562616995,-16.55680113590695
be gorgeous,3371,42,176,2.45247726772544e-06,4.1875429163666784e-05,-2.837639654380977,0.029491632198053997,-16.52372049152453
show with,14980,589,416,3.439307406405438e-05,9.897828711412149e-05,-1.0571097384792374,0.004101934961401265,-16.50538612729645
move ?,11656,15,291,8.758847384733714e-07,6.923721526492633e-05,-4.370126561711107,0.07010332518700095,-16.50534876180447
beautiful !,3641,86,182,5.021739167247329e-06,4.3303000612428154e-05,-2.1544836350266845,0.017122706724394803,-16.464820126647158
but,4266,50165,14382,0.002929250527034445,0.0034218887626809983,-0.1559402490293582,8.976286923201559e-05,-16.459243123348035
bless !,3938,53,172,3.0947927426059125e-06,4.092371486449254e-05,-2.5820262943915875,0.024682170235309987,-16.434972773836478
fell in,6790,103,189,6.01440853751715e-06,4.496850063598308e-05,-2.0118429605188624,0.015000037813228144,-16.426608281515147
beer,3675,1917,911,0.00011193806957689687,0.0002167529316369343,-0.6609171017565085,0.0016196394329111288,-16.422445103535015
woman i,19005,44,172,2.5692618995218897e-06,4.092371486449254e-05,-2.768129065981288,0.028541516972995718,-16.385051454104314
nugget ?,12337,61,172,3.5619312697917107e-06,4.092371486449254e-05,-2.4414438987661793,0.022207689136967294,-16.383061608548307
beanie,3621,83,179,4.846562219552656e-06,4.258921488804747e-05,-2.1733689013028954,0.017635079114578987,-16.36608273362989
be hot,3392,1748,850,0.00010206976819009689,0.0002022392885745271,-0.683895090725585,0.001748849134558502,-16.35359781748666
<pronoun> suck,1391,132,202,7.70778569856567e-06,4.8061572108299374e-05,-1.8302921277003303,0.012526547675448474,-16.35327401901363
chick be,4682,16,261,9.342770543715962e-07,6.20993580211195e-05,-4.196778129224597,0.06633166303782356,-16.29504510980311
be beautiful,3258,304,285,1.7751264033060328e-05,6.780964381616496e-05,-1.3402975845228386,0.0067985413132287675,-16.25523919147188
a beer,1649,358,310,2.0904449091564465e-05,7.3757858186004e-05,-1.2608782196177621,0.006019398310322179,-16.251617859793104
a vegan,2021,640,432,3.737108217486385e-05,0.00010278514431081848,-1.011808907429213,0.0038776107702580527,-16.248616624044708
ice cream,9237,480,364,2.8028311631147885e-05,8.660600122485631e-05,-1.1282124101356086,0.00483088195324819,-16.23221027341646
spoon,15478,217,242,1.2671132549914774e-05,5.757871510004183e-05,-1.5138713106150679,0.00874082184661729,-16.192459684041165
black pepper,3914,24,195,1.4014155815573944e-06,4.6396072084744445e-05,-3.4997763878562687,0.046795150030480986,-16.178560404344875
damn,5287,13273,4319,0.0007750412089171372,0.001027613514533391,-0.28233096536992086,0.0003071725571901168,-16.108952707324327
the girl,16497,162,213,9.459555175512411e-06,5.067878643102855e-05,-1.6785230640460593,0.010867970462881389,-16.101008838843217
i ship,9119,42,166,2.45247726772544e-06,3.949614341573117e-05,-2.7791410801545613,0.02983391064306555,-16.08997989848759
lucy,10983,25,188,1.4598078974556192e-06,4.4730572061189516e-05,-3.422395102464314,0.045319429006547174,-16.076367706692523
a girl,1780,280,270,1.6349848451502932e-05,6.424071519426154e-05,-1.3684662911201055,0.007275427929553466,-16.04371108477873
crown,5170,89,176,5.196916114942004e-06,4.1875429163666784e-05,-2.0866702747595305,0.016918067599411626,-16.04273654226695
woman in,19006,34,168,1.985338740539642e-06,3.9972000565318296e-05,-3.0024272591497265,0.035364433460338095,-15.965743283106347
badass,3138,985,562,5.751643115975139e-05,0.00013371585903398144,-0.8437225099377841,0.002794883908605989,-15.959443710293568
the vegan,16773,261,259,1.5240394449436664e-05,6.162350087153238e-05,-1.3971400790709527,0.007692717100558642,-15.929423934974448
be annoy,3238,434,338,2.534226509982955e-05,8.041985828022371e-05,-1.1548425046581023,0.005263023179545999,-15.918609111951039
chainz,4576,90,174,5.2553084308402285e-06,4.139957201407966e-05,-2.064067746682385,0.016858531941923292,-15.896959617269582
rice,14030,311,282,1.81600102443479e-05,6.709585809178428e-05,-1.3069491449695736,0.006761829075159776,-15.893757948389409
my girl,11816,72,166,4.204246744672183e-06,3.949614341573117e-05,-2.240142913332713,0.019913279047411962,-15.874656470869411
avocado,3013,130,193,7.5910010667692195e-06,4.5920214935157326e-05,-1.7999800697478907,0.01287394987210527,-15.863966698425466
sister,15044,214,235,1.2495955602220099e-05,5.59132150764869e-05,-1.4984389481604854,0.008928511839180933,-15.858040165044777
! 😍,270,240,247,1.4014155815573943e-05,5.876835797400964e-05,-1.4335802055046472,0.008215545227577463,-15.816260170569658
talk over,15953,64,162,3.7371082174863848e-06,3.854442911655693e-05,-2.333533998858929,0.021798132845684947,-15.805363386426484
allergy,2342,27,173,1.5765925292520685e-06,4.11616434392861e-05,-3.2622800603772966,0.04281766701224803,-15.76557233330111
so fine,15186,108,180,6.306370117008274e-06,4.282714346284103e-05,-1.9156481345108798,0.014815109571772105,-15.738498866161969
jaden,9864,149,200,8.70045506883549e-06,4.7585714958712255e-05,-1.6991959580381089,0.011711704582513973,-15.701220467290634
🥰,19998,126,188,7.35743180317632e-06,4.4730572061189516e-05,-1.804983430544608,0.013255951860726567,-15.677173342942563
gal,7397,142,196,8.291708857547917e-06,4.663400065953801e-05,-1.7271119533121606,0.012144589471421649,-15.672167713509362
i suck,9126,29,166,1.693377161048518e-06,3.949614341573117e-05,-3.149515540811242,0.04050714013354704,-15.648689177455886
black widow,3918,11,327,6.423154748804724e-07,7.780264395749453e-05,-4.796926708326827,0.09396736010613153,-15.648566865725332
girl i,7697,50,155,2.9196157949112383e-06,3.6878929093002e-05,-2.5362219803452586,0.026451904988313544,-15.594045067554651
haggis,8205,13,267,7.591001066769219e-07,6.352692946988086e-05,-4.427147149190086,0.08066861374667124,-15.587327500905708
this chick,17088,8,504,4.671385271857981e-07,0.00011991600169595488,-5.548037268466116,0.12698404815486242,-15.569145803251507
not,12199,38224,11093,0.0022319878828937433,0.002639341680184975,-0.1680452235369856,0.00011660557410821922,-15.562039630603444
wade,18204,67,158,3.912285165181059e-06,3.759271481738268e-05,-2.262722043166601,0.02125478061577626,-15.520399443803605
movie,11660,3855,1514,0.00022510237778765646,0.00036022386223745175,-0.47030544907515726,0.00092020164670715,-15.503812503539644
lol <pronoun>,10781,1793,841,0.000104697422405517,0.00020009793140138502,-0.6478277184596752,0.0017470812877386202,-15.498974724828981
marvel,11197,110,177,6.423154748804724e-06,4.2113357738460343e-05,-1.880491050631118,0.01474092139466623,-15.48848558004413
jaden smith,9865,91,167,5.313700746738453e-06,3.973407199052473e-05,-2.011954705638127,0.016977329377211327,-15.441287607030114
<pronoun> high,1232,257,248,1.5006825185843764e-05,5.90062865488032e-05,-1.369182704787038,0.007923604240469638,-15.381546995130282
allergic,2340,51,151,2.978008110809463e-06,3.5927214793827754e-05,-2.490273070041896,0.026230651966473062,-15.375966691737295
😏,19897,349,290,2.0378918248480444e-05,6.899928669013277e-05,-1.2196436798677066,0.006313901111185416,-15.349141218713891
war,18269,486,349,2.8378665526537236e-05,8.303707260295289e-05,-1.0737040304578152,0.0049232385366924465,-15.302385697469225
illuminati,9304,135,186,7.882962646260343e-06,4.42547149116024e-05,-1.7252942764928445,0.012784046564414935,-15.259103179812058
with hot,18953,856,496,4.9983822408880396e-05,0.0001180125730976064,-0.8591596778761499,0.003184649338980528,-15.224501344720714
bad episode,3124,269,251,1.5707532976622462e-05,5.972007227318388e-05,-1.335571619313006,0.007701831476021003,-15.218441387816144
<pronoun> i,1238,1154,607,6.738473254655138e-05,0.00014442264489969168,-0.7624024936159053,0.00251429365755033,-15.204645824036165
no to,12162,37,147,2.160515688234316e-06,3.497550049465351e-05,-2.784333354340797,0.033830037743860786,-15.13805186306803
sean,14461,39537,11395,0.0023086569936681123,0.0027111961097726306,-0.16112746055181404,0.0001133476351004775,-15.134334577433831
the tip,16754,88,160,5.138523799043779e-06,3.80685719669698e-05,-2.0026559111420887,0.01761393073811686,-15.08961623305065
2 chainz,631,89,160,5.196916114942004e-06,3.80685719669698e-05,-1.9913562987464104,0.01748624945646514,-15.059156174155632
klaus be,10253,12,252,7.007077907786972e-07,5.995800084797744e-05,-4.449366753529189,0.08730179748485707,-15.058669875264314
hopsin,8786,548,370,3.199898911222717e-05,8.803357267361768e-05,-1.0120698335038334,0.004527816106875177,-15.040632160637761
the security,16704,10,307,5.839231589822476e-07,7.30440724616233e-05,-4.8291197186270995,0.10325747654345568,-15.028208730303547
think <pronoun>,17034,4659,1743,0.00027204979976982915,0.0004147095058651773,-0.4217357892607012,0.0007886581224997802,-15.017445597017836
the show,16712,22011,6663,0.0012852732652358252,0.0015853180938494988,-0.21011416100791003,0.00019581111565117963,-15.015391235327678
xxx,19179,103,166,6.01440853751715e-06,3.949614341573117e-05,-1.8820782752384062,0.015733128933679726,-15.00479722752187
beer with,3679,149,189,8.70045506883549e-06,4.496850063598308e-05,-1.6426229947091056,0.012002709861561984,-14.993334979288264
eyebrow,6590,75,152,4.3794236923668575e-06,3.616514336862131e-05,-2.111210160873446,0.019912574678691158,-14.961245818899311
magic,11029,313,267,1.827679487614435e-05,6.352692946988086e-05,-1.2458767738977254,0.00694050220895618,-14.954766664618495
<pronoun> drunk,1172,81,154,4.729777587756206e-06,3.664100051820844e-05,-2.04732133423086,0.018839479691754188,-14.91597201589612
marry <pronoun>,11189,38,142,2.218908004132541e-06,3.37858576206857e-05,-2.723058341822055,0.03335833306079967,-14.909214945418343
even,6376,17112,5306,0.000999209309650422,0.001262449017854636,-0.23410799737051136,0.0002472010494126252,-14.88987647351381
beautiful <pronoun>,3642,27,149,1.5765925292520685e-06,3.545135764424063e-05,-3.1129291041763594,0.04374873107123619,-14.882863530057204
no i,12136,249,236,1.4539686658657965e-05,5.615114365128046e-05,-1.351206565603908,0.008253647952621183,-14.873006798835656
so sexy,15234,134,179,7.824570330362119e-06,4.258921488804747e-05,-1.6943667829646945,0.01304957380205557,-14.832326087113167
boring,4024,1026,551,5.9910516111578605e-05,0.00013109864471125225,-0.7831690795539217,0.002789836943811221,-14.827438185198051
<pronoun> awesome,1085,181,202,1.0569009177578682e-05,4.8061572108299374e-05,-1.5145941885689158,0.0104756522726296,-14.79809288837752
charm,4641,282,250,1.6466633083299385e-05,5.9482143698390315e-05,-1.2843829144743975,0.0075463949139791325,-14.785116651122202
idea who,9256,768,452,4.484529860983662e-05,0.00010754371580668969,-0.8747412410297528,0.0035147686859478763,-14.754728694910987
indian,9454,398,301,2.3240141727493454e-05,7.161650101286195e-05,-1.1254927037377698,0.005835117720886358,-14.73390525540684
flirt,6939,38,138,2.218908004132541e-06,3.2834143321511456e-05,-2.6944840229311993,0.033562456466150865,-14.707834790805682
spoil,15469,104,162,6.072800853415375e-06,3.854442911655693e-05,-1.848023904596202,0.01578851882362925,-14.707433385164737
be danish,3301,11,250,6.423154748804724e-07,5.9482143698390315e-05,-4.528409462222596,0.0949092859148996,-14.699120030013958
ugh,17883,449,322,2.6218149838302917e-05,7.661300108352673e-05,-1.0723651260813067,0.005333057366954988,-14.684344151949146
hold my,8725,74,147,4.321031376468632e-06,3.497550049465351e-05,-2.091184118197459,0.020316528559636202,-14.671263608650476
dead redemption,5400,47,137,2.744438847216564e-06,3.2596214746717896e-05,-2.4746490949266704,0.028576157781412613,-14.639009989228137
can,4414,30693,8977,0.0017922353518642126,0.0021358848159217995,-0.17576164656926352,0.00014427341786225407,-14.632918450497094
9,756,868,487,5.06845301996591e-05,0.00011587121592446435,-0.8269236968774809,0.0032057578222405253,-14.604950259334222
hotter than,8867,238,226,1.3897371183777494e-05,5.3771857903344844e-05,-1.3530902453752098,0.008626754957770367,-14.568103964048657
same day,14260,49,136,2.8612234790130134e-06,3.235828617192433e-05,-2.4256500110556853,0.02776139668891864,-14.558193322433322
sexual,14685,191,203,1.1152932336560929e-05,4.829950068309294e-05,-1.4657557320360652,0.010162005846953013,-14.540250244539061
i kinda,9067,254,233,1.483164823814909e-05,5.543735792689977e-05,-1.3185308408705438,0.008229148927960271,-14.534926216074394
my wife,11873,257,234,1.5006825185843764e-05,5.567528650169334e-05,-1.3110717482503755,0.008164850423148011,-14.509496515613007
portman,13439,112,163,6.539939380601173e-06,3.8782357691350486e-05,-1.780069575727735,0.015063835571013146,-14.503378938943321
goddess,7809,12,215,7.007077907786972e-07,5.115464358061567e-05,-4.290567035249037,0.08798471831686229,-14.46475452181971
anus,2765,175,194,1.0218655282189334e-05,4.6158143509950886e-05,-1.5078941550446157,0.010869220197341637,-14.46344219515258
😍 i,19888,171,192,9.985086018596434e-06,4.568228636036377e-05,-1.5206535419189233,0.011056581838265557,-14.461716228296147
cheek,4657,215,213,1.2554347918118324e-05,5.067878643102855e-05,-1.3954783031874296,0.009346293928646342,-14.434554049444403
so gorgeous,15198,20,152,1.1678463179644953e-06,3.616514336862131e-05,-3.432968934166853,0.056579223188054424,-14.4324939185167
🇿,19674,67,140,3.912285165181059e-06,3.331000047109858e-05,-2.1417651650360163,0.022068523948975346,-14.417342225738007
cute and,5228,119,165,6.948685591888747e-06,3.925821484093761e-05,-1.7316402989562985,0.014464262306333844,-14.398244352376306
short hair,14836,24,141,1.4014155815573944e-06,3.354792904589214e-05,-3.1755239787193563,0.048759147757216126,-14.380942287888962
eyelash,6591,30,134,1.7517694769467428e-06,3.188242902233721e-05,-2.901458389616206,0.0407963072571823,-14.365009569381
captain,4499,288,245,1.6816986978688732e-05,5.829250082442251e-05,-1.2431252617941766,0.007554150493350667,-14.302833256919147
beast la,3631,130,169,7.5910010667692195e-06,4.0209929140111855e-05,-1.6671828983762023,0.013609762466109726,-14.290847144502495
young,19481,2061,896,0.00012034656306624123,0.0002131840030150309,-0.571872811547788,0.0016015689603953293,-14.289815707041035
that woman,16277,16,163,9.342770543715962e-07,3.8782357691350486e-05,-3.7259848934393993,0.06863523255607419,-14.222224671503309
space,15411,594,373,3.4685035643545506e-05,8.874735839799835e-05,-0.9395392502462219,0.004364762720557763,-14.221146431138175
captain america,4500,14,177,8.174924225751466e-07,4.2113357738460343e-05,-3.9419191497350337,0.07707853929818408,-14.198451247757239
🇹,19669,82,143,4.78816990365443e-06,3.402378619547926e-05,-1.9609406033879377,0.0191884231886519,-14.156138243849384
omg,12591,5425,1936,0.00031677831374786935,0.0004606297208003346,-0.37453615048608846,0.0007011570680293554,-14.144450635490472
🌕 🌕,19679,49,129,2.8612234790130134e-06,3.06927861483694e-05,-2.3728058717437204,0.02816039360068754,-14.139786371409429
trinidad,17747,107,155,6.2479778011100495e-06,3.6878929093002e-05,-1.7754129176037896,0.015797702041481322,-14.125454033477046
<pronoun> get,1211,4027,1513,0.00023514585612215112,0.0003599859336626582,-0.42598377641683527,0.0009095586377318183,-14.12465042183307
and,2486,147266,39141,0.008599202793067967,0.009312762345994782,-0.0804362464324253,3.26381488613789e-05,-14.079558497495864
blonde,3946,61,132,3.5619312697917107e-06,3.1406571872750086e-05,-2.1767418628373303,0.023969493576027977,-14.059746826730324
jamie oliver,9878,171,186,9.985086018596434e-06,4.42547149116024e-05,-1.4889034189611134,0.01122459257809953,-14.053394380961409
heal,8492,41,125,2.394084951827215e-06,2.9741071849195158e-05,-2.5195549295462687,0.03239053510237984,-13.999572358552308
<pronoun> pretty,1325,183,191,1.0685793809375132e-05,4.54443577855702e-05,-1.4476080698173135,0.010700378296546024,-13.99430804837736
the news,16627,64,132,3.7371082174863848e-06,3.1406571872750086e-05,-2.1287324742948197,0.02320105113331764,-13.975496791996239
tit,17386,273,233,1.594110224021536e-05,5.543735792689977e-05,-1.2463922100498888,0.00795514473620012,-13.974319973598904
fall in,6647,66,132,3.853892849282835e-06,3.1406571872750086e-05,-2.097960702483757,0.022727566391843583,-13.91620704305522
🇿 🇦,19675,48,125,2.802831163114789e-06,2.9741071849195158e-05,-2.361925600067101,0.028833625621792307,-13.909662282349366
plant,13322,192,194,1.1211324652459155e-05,4.6158143509950886e-05,-1.4151837729711279,0.010363267869257549,-13.901590079462979
